e,m,p,t,y
present,"[18.25, 17.5, 17.25, 17.25, 16.5, 17.25, 16.75, 17.75, 17.5, 17.25, 17.25, 17, 17.75, 17, 17, 17.25, 17.75, 17.75, 17.5, 17.5, 17, 17, 17.25, 17.5, 17.5, 17.75, 17.25, 17.5, 17, 17, 16.75, 17.25, 17.25, 18, 17.75, 17.5, 17.5, 16.75, 16.5, 16.75, 17.75, 17.5, 17.5, 17.25, 17.5, 16.75, 16.5, 16.75, 17.25, 17, 17.25, 17.25, 17.25, 17.5, 17, 16.75, 17.25, 17.5, 17.75, 16.75, 17, 16.5, 17, 16.5]"
label,pixels
empty,"[17.5, 17.25, 17.75, 17.25, 17.5, 17.25, 17.25, 17.5, 17.5, 17, 17, 17.25, 17.5, 17.75, 16.5, 18, 17.75, 18, 17.75, 17.75, 16.75, 17.25, 17.25, 17.5, 17, 17.75, 17.25, 17.25, 17, 16.75, 17, 17.25, 17.5, 18.25, 17.75, 17.25, 17, 17, 16.75, 17.25, 18, 18, 17.75, 17.25, 17.5, 16.75, 16.75, 16.75, 17.75, 17.25, 17.25, 16.75, 17.25, 17, 16.75, 17, 17.25, 17.25, 17, 17.25, 17, 17, 16.25, 17.25]"
label,pixels
present,"[17.5, 17.25, 17.75, 17.75, 17, 17.25, 17.25, 17.5, 17.75, 17.5, 17.25, 17.25, 17.5, 17.5, 16.75, 17.5, 17.25, 17.5, 18, 17.75, 17, 17.5, 17.5, 17.75, 17.25, 17.75, 17.75, 17.5, 17.25, 17, 17, 17.5, 17.25, 18, 17.75, 18, 17, 17, 17, 17.25, 17.75, 17.25, 17.5, 17.5, 17.75, 16.75, 17, 17, 17.25, 17.25, 17.5, 17.5, 17.25, 16.75, 16.75, 16.75, 17.75, 18, 17, 17, 17.25, 17.25, 16.25, 16.5]"
label,pixels
present,"[24, 24, 23.75, 23.5, 22.5, 22.75, 23, 23, 23, 23.25, 23, 23, 23.75, 23.5, 23, 23.5, 23.75, 24, 23.5, 23.75, 23, 23.5, 23.25, 23.5, 23.5, 23.25, 23.5, 23.75, 23.75, 22.75, 23.5, 22.5, 23.5, 23.75, 23.5, 23.5, 23.5, 23, 22.75, 22.75, 23.75, 23, 23.5, 23.5, 23.25, 22.75, 22.25, 22.25, 22.75, 22.5, 23, 23.25, 22.75, 23, 22.5, 22, 22.25, 22.25, 23, 22.25, 23.25, 22.25, 22.25, 22.25]"
label,pixels
present,"[24.75, 24.25, 24.25, 24, 23.25, 23.75, 24, 24.25, 24.25, 24, 23.75, 24, 24, 24, 23.75, 24, 24, 24.25, 24.5, 23.75, 23.75, 23.75, 24, 23.75, 24, 24, 24, 24, 24.25, 24.25, 23.75, 23.25, 24.25, 24.25, 24, 23.75, 23.75, 23.25, 23, 23.25, 24, 24, 24.25, 23.75, 23.5, 23.5, 23.25, 23.75, 24, 23.5, 23.75, 23.75, 24, 23.5, 23.5, 23.75, 23.75, 24, 23.5, 23.25, 23.5, 23.5, 23, 23]"
label,pixels
present,"[24.25, 24.75, 24, 23.5, 23.25, 23.75, 23.75, 23.75, 24.25, 23.75, 24, 23.75, 24.25, 24, 23.25, 24.25, 24, 24.25, 24.25, 24.25, 23.75, 23.5, 23.75, 23.5, 24.25, 24, 24, 24, 23.75, 23.75, 23.5, 23.5, 23.75, 24.25, 24, 24, 23.75, 23.5, 23.25, 23.5, 24, 24.25, 24, 24.25, 24, 23.25, 23.5, 23.5, 24, 23.5, 24, 23.75, 23.75, 23.75, 23.75, 23.5, 23.75, 23.75, 23.75, 23.5, 23.5, 23.75, 23, 24.25]"
label,pixels
present,"[24.25, 24.75, 24.25, 23.75, 23.25, 23.25, 23, 23.75, 24.25, 24.25, 23.75, 24.5, 24, 24, 23.75, 24.25, 24, 24, 24.25, 24, 23.25, 24, 23.75, 23.75, 23.5, 23.75, 23.5, 23.75, 23.75, 23.5, 23.75, 23.75, 24, 24.25, 24.25, 24, 23.75, 23.5, 23.5, 23.5, 23.25, 24, 24, 23.5, 23.5, 23.25, 23.25, 24, 23.75, 24, 24, 23.5, 23.75, 23.5, 23.25, 23.5, 23.75, 23.5, 23.75, 23.25, 23.75, 23.75, 24, 23.75]"
label,pixels
empty,"[24.25, 24.5, 24, 23.75, 23.25, 23.25, 23.5, 24, 24.25, 23.75, 23.75, 23.75, 24, 24, 23.25, 24, 23.75, 24, 24.5, 24.5, 23.75, 24, 23.75, 23.75, 23.75, 24, 24, 23.75, 23.75, 23.25, 23.5, 23.5, 24, 24, 23.5, 24, 23.75, 23.5, 23.25, 23.5, 24.5, 23.75, 23.75, 24, 23.75, 23.5, 22.75, 23.75, 23.25, 23.75, 23.5, 23.75, 23.75, 23.5, 23.25, 23.5, 23.75, 23.75, 23.75, 23, 23.75, 23.5, 23.25, 23.5]"
label,pixels
empty,"[24.25, 24.5, 24, 23.75, 23.25, 23.25, 23.5, 24, 24.25, 23.75, 23.75, 23.75, 24, 24, 23.25, 24, 23.75, 24, 24.5, 24.5, 23.75, 24, 23.75, 23.75, 23.75, 24, 24, 23.75, 23.75, 23.25, 23.5, 23.5, 24, 24, 23.5, 24, 23.75, 23.5, 23.25, 23.5, 24.5, 23.75, 23.75, 24, 23.75, 23.5, 22.75, 23.75, 23.25, 23.75, 23.5, 23.75, 23.75, 23.5, 23.25, 23.5, 23.75, 23.75, 23.75, 23, 23.75, 23.5, 23.25, 23.5]"
label,pixels
empty,"[24.25, 24.5, 24, 23.75, 23.25, 23.25, 23.5, 24, 24.25, 23.75, 23.75, 23.75, 24, 24, 23.25, 24, 23.75, 24, 24.5, 24.5, 23.75, 24, 23.75, 23.75, 23.75, 24, 24, 23.75, 23.75, 23.25, 23.5, 23.5, 24, 24, 23.5, 24, 23.75, 23.5, 23.25, 23.5, 24.5, 23.75, 23.75, 24, 23.75, 23.5, 22.75, 23.75, 23.25, 23.75, 23.5, 23.75, 23.75, 23.5, 23.25, 23.5, 23.75, 23.75, 23.75, 23, 23.75, 23.5, 23.25, 23.5]"
label,pixels
empty,"[24, 24, 24, 23.25, 23.5, 23.5, 23, 24.25, 24.25, 24, 24.25, 23.75, 24.25, 23.75, 23.25, 24.25, 23.75, 23.75, 24, 24, 23.25, 23.5, 24.25, 24.25, 24, 24.5, 23.5, 23.75, 23.75, 23.5, 23.5, 23.5, 23.5, 24, 24, 23.75, 23.5, 23.25, 23.25, 23, 24, 23.75, 24, 23.75, 23.5, 23.75, 23.25, 23.5, 23.5, 23.5, 23.5, 23.5, 23.75, 24, 23.5, 23.5, 23.5, 23.5, 23.75, 23.25, 23.5, 24, 23.5, 23.5]"
label,pixels
empty,"[24.75, 24.25, 24, 24, 23.25, 23.5, 23.5, 24, 24.25, 24, 24, 23.75, 23.75, 23.75, 23, 23.75, 23.75, 24, 24.25, 24, 23.5, 24.25, 23.75, 23.75, 24.25, 24, 23.75, 24, 24, 23.5, 23.75, 23.5, 23.75, 24, 24, 23.75, 23.75, 23.75, 23.25, 23.25, 23.5, 24, 24, 24, 23.5, 23.5, 22.75, 23.75, 23.25, 23.75, 23.5, 23.5, 23.25, 23.75, 23.25, 23, 23.25, 23.5, 23.75, 22.75, 23.5, 23.75, 22.75, 23.75]"
label,pixels
present,"[24.5, 24.25, 24.5, 23.75, 23, 24, 24, 24.25, 24.5, 24, 23.5, 23.75, 24, 23.75, 23.5, 23.75, 24.25, 24.25, 24, 24.25, 23.75, 23.5, 24, 23.75, 23.5, 23.75, 23.5, 24, 24, 23.5, 23.25, 23.25, 23.5, 24.25, 23.75, 24, 23.5, 23.75, 23.25, 23.5, 23.75, 23.75, 23.75, 23.75, 23.75, 23.5, 23.25, 23.75, 24, 24.25, 23.75, 23.5, 23.75, 23.75, 23.5, 23.75, 23.5, 23.5, 23.75, 23, 23.5, 23.5, 23.5, 23.5]"
label,pixels
present,"[24.25, 23.75, 24, 23.75, 23, 23.5, 23.25, 23.75, 24.25, 24, 23.5, 23.75, 23.75, 24, 23.25, 24, 24, 24, 24.25, 24, 23.25, 23.75, 23.75, 23.75, 23.75, 23.25, 23.75, 23.5, 24, 23.25, 23.25, 23.25, 23.75, 24, 23.75, 23.75, 23.5, 23.25, 23, 23, 24, 23.75, 24, 23.25, 23.5, 22.75, 23, 23.5, 22.75, 23.5, 23.75, 23.5, 23.25, 23.75, 23.25, 22.75, 24, 23.5, 23.75, 22.75, 23.25, 23.25, 23.25, 23]"
label,pixels
present,"[24.5, 24.25, 24.25, 23.75, 23, 23.5, 23.75, 24, 24, 23.75, 23.75, 23.5, 23.75, 24, 23.5, 24, 23.75, 24.25, 23.75, 23.75, 23.5, 23.5, 23.5, 23.75, 24, 23.75, 24.25, 24.25, 23.75, 23.25, 23.5, 23.25, 24, 24, 23.75, 23.75, 23.75, 23.5, 23, 23.5, 24, 23.25, 24, 23.75, 23.5, 23.5, 23, 23.5, 23.5, 24, 23.75, 24, 23.25, 23.75, 23, 23.5, 23.25, 24, 23.75, 23.75, 23.5, 23.5, 23.5, 23.75]"
label,pixels
empty,"[24.5, 24, 23.75, 23.75, 23.75, 23.5, 23.75, 23.75, 24.5, 24, 24, 23.75, 23.5, 23.75, 23, 24.25, 24, 24.25, 24, 24, 23.5, 24, 23.75, 23.5, 24.25, 23.75, 23.5, 24, 23.75, 23.75, 23.25, 23.5, 23.25, 23.75, 23.75, 23.5, 23.5, 23, 23.25, 22.75, 24.5, 24.25, 24, 24, 23.5, 23.25, 23.25, 23.25, 24, 23.5, 24, 24, 23.75, 24, 23.5, 23.5, 23.25, 24, 24, 23, 23.5, 23.75, 23.25, 23.75]"
label,pixels
present,"[24.5, 24, 24.25, 24, 23.25, 23.5, 23.75, 23.75, 24.75, 24.25, 24, 23.75, 23.75, 23.75, 23.75, 24.25, 23.75, 24.5, 24.25, 24.25, 23.25, 23.75, 24, 24.25, 23.75, 24, 23.75, 23.75, 23.5, 23.75, 23.75, 23.5, 23.75, 24, 24.25, 24, 24, 23.5, 23.5, 23.5, 24.5, 24, 23.5, 24, 23.5, 23.5, 23.25, 24, 23.75, 23.5, 24, 23.5, 24, 23, 23.75, 23.75, 23.75, 24, 23.5, 23.5, 23.75, 24, 23.75, 24]"
label,pixels
empty,"[26.5, 29, 29.25, 31.5, 30.5, 31, 30.75, 31.5, 29.25, 25.5, 30.75, 31.5, 30.75, 29.25, 31, 31.25, 24.75, 27, 31, 31.5, 30.75, 26.75, 30.5, 29, 23.75, 29, 31, 30.5, 31, 26.25, 28, 30, 24.25, 29.5, 30.25, 30.5, 31, 27.75, 24.5, 28.25, 25, 29.5, 29.25, 29.25, 30.5, 28.5, 24.75, 25.25, 23.25, 24.75, 24.25, 29, 30, 29.25, 24.75, 24.25, 23.5, 24.25, 24.5, 29.25, 29.75, 29.75, 24.25, 24.25]"
label,pixels
present,"[62.5, 64.5, 65.25, 65.5, 65.75, 66.25, 66, 68.5, 62.5, 65.5, 67.5, 68.5, 68.5, 68.5, 68, 68.75, 63.5, 67.25, 69.5, 70.5, 70.75, 70.25, 69.5, 70.25, 64.5, 68.25, 70.5, 71.75, 72, 72, 71, 70.75, 64.5, 68.75, 71, 72.5, 72.75, 72.25, 71.25, 71.25, 64.25, 68.5, 70.75, 72, 72.5, 72, 71, 70.75, 63, 67.25, 69, 70.25, 70.75, 70.25, 69.25, 69.25, 61.5, 64, 65.5, 66.5, 66.75, 66.5, 66, 67]"
label,pixels
present,"[26.5, 26, 26.5, 27, 27, 27.25, 27.25, 28, 26.5, 26.5, 26.25, 26.5, 27, 27.25, 27, 27.75, 25.5, 26.5, 26.5, 27.5, 27.75, 28.75, 29.75, 31, 24.75, 27.5, 29.75, 31.25, 31, 31, 31, 31.25, 23.75, 27.75, 30.5, 31.25, 31.75, 30.75, 31, 31, 24, 26.5, 31, 30.75, 31.5, 31, 31.25, 31.5, 23.5, 25, 30.25, 31.5, 31.5, 31.25, 31.5, 31.25, 24.5, 25.25, 29.75, 31.25, 31.75, 31.75, 31.5, 31.75]"
label,pixels
present,"[32.5, 32.5, 32.25, 33, 32.75, 32.5, 32.25, 32.75, 32.25, 32, 32.5, 32.75, 32.75, 33, 32.5, 32.25, 31.75, 32.25, 32.5, 33, 32.5, 32.5, 32.75, 32.75, 31.5, 32, 32, 33, 33.25, 32.75, 32.25, 32.5, 31.25, 32, 32, 32.75, 33, 32.75, 32.25, 32.5, 29, 32, 32, 32, 32.75, 32.75, 31.75, 32.5, 26.75, 30.75, 32, 32.25, 32.75, 32.75, 32.5, 32.25, 26.25, 28.25, 32.25, 32, 32.75, 32.5, 32, 32.5]"
label,pixels
empty,"[32.5, 32.5, 32.25, 33, 32.75, 32.5, 32.25, 32.75, 32.25, 32, 32.5, 32.75, 32.75, 33, 32.5, 32.25, 31.75, 32.25, 32.5, 33, 32.5, 32.5, 32.75, 32.75, 31.5, 32, 32, 33, 33.25, 32.75, 32.25, 32.5, 31.25, 32, 32, 32.75, 33, 32.75, 32.25, 32.5, 29, 32, 32, 32, 32.75, 32.75, 31.75, 32.5, 26.75, 30.75, 32, 32.25, 32.75, 32.75, 32.5, 32.25, 26.25, 28.25, 32.25, 32, 32.75, 32.5, 32, 32.5]"
label,pixels
empty,"[32.5, 32.5, 32.25, 33, 32.75, 32.5, 32.25, 32.75, 32.25, 32, 32.5, 32.75, 32.75, 33, 32.5, 32.25, 31.75, 32.25, 32.5, 33, 32.5, 32.5, 32.75, 32.75, 31.5, 32, 32, 33, 33.25, 32.75, 32.25, 32.5, 31.25, 32, 32, 32.75, 33, 32.75, 32.25, 32.5, 29, 32, 32, 32, 32.75, 32.75, 31.75, 32.5, 26.75, 30.75, 32, 32.25, 32.75, 32.75, 32.5, 32.25, 26.25, 28.25, 32.25, 32, 32.75, 32.5, 32, 32.5]"
label,pixels
present,"[32.5, 32.5, 32.5, 32.5, 32.5, 32.5, 32.5, 32.5, 32, 31.75, 32.25, 32.75, 32.5, 33, 32.25, 32.75, 31.25, 32.5, 32.5, 32.75, 33, 32.75, 32.25, 33, 30.5, 32, 32, 32.5, 32.5, 32.75, 32.5, 32.75, 30.25, 31.5, 32, 32.25, 33, 32.25, 32.25, 32.25, 28.5, 32, 31.75, 32.25, 32.25, 32.75, 32.25, 32, 26.5, 31, 31.75, 32, 32.75, 32.25, 32, 32, 26, 27.75, 32, 32.25, 32.75, 32.75, 31.5, 32.5]"
label,pixels
empty,"[20.5, 20.75, 20.25, 20.75, 20.5, 20.75, 21, 21.5, 20.25, 20.25, 20.5, 20.5, 21, 21.25, 21, 21.5, 20.5, 20.25, 20.75, 21, 20.5, 20.5, 21.25, 21, 20.5, 20.5, 20.5, 20.75, 20.75, 21, 20.75, 21, 20.25, 20, 20.75, 20.75, 20.75, 20.75, 20.25, 20.75, 20, 20.5, 20.75, 20.5, 21, 20.5, 20.75, 20.75, 20.25, 20.25, 20.25, 20.5, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.25, 20.5, 20.75, 21.5, 20.75, 20.5]"
label,pixels
present,"[20.5, 20.5, 20.25, 21, 20.5, 20.5, 20.75, 21.5, 20.5, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 21.25, 20.25, 20.75, 21, 21, 20.75, 20.5, 21, 21, 19.75, 20.75, 20.5, 21, 21, 20.75, 21, 21, 20.25, 20.5, 20.75, 20.75, 20.75, 20.75, 21, 21, 20.5, 20.25, 20.75, 20.75, 20.75, 20.5, 20.75, 21.25, 20, 20.25, 20.25, 20.5, 20, 21, 20.75, 20.25, 20.75, 20.75, 21.25, 20.5, 21, 20.75, 20.25, 20.75]"
label,pixels
present,"[20.5, 20.75, 20.5, 20.5, 20.5, 20.75, 20.75, 22, 20, 20.5, 20.5, 20.5, 20.75, 21.25, 20.75, 21.75, 20.5, 20.25, 20.75, 21, 20.5, 21, 21, 21.75, 20.25, 20.75, 21.25, 21, 20.75, 20.5, 21.25, 20.75, 20, 20.5, 20.75, 21.25, 20.5, 21, 20.75, 21, 20.5, 20.25, 20.75, 20.75, 20.75, 21, 20.75, 21.25, 20.75, 20.25, 20.5, 20.75, 21, 21, 20.5, 20.5, 20, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21]"
label,pixels
empty,"[20.25, 20.25, 20.25, 20.5, 20.5, 20.25, 20.75, 21.75, 20, 19.75, 20.5, 20.75, 20.75, 21, 21, 21.25, 20.25, 20.75, 20.5, 21, 20.25, 20.75, 21, 21.25, 20.5, 20.5, 20.75, 20.5, 20.75, 21, 20.5, 21, 20, 20.25, 21, 20.5, 20.5, 20.5, 20.75, 21, 20, 20.25, 20.5, 20.75, 20.5, 20.25, 20.5, 21.5, 20, 19.5, 20.25, 20, 20.75, 20.75, 20.5, 20.5, 20.25, 20.5, 20.5, 20.25, 20.5, 20.25, 20.25, 21.25]"
label,pixels
present,"[20.25, 20.75, 20.5, 20.5, 20.25, 20.5, 20.5, 21.75, 20.25, 20, 20.5, 20.5, 20.75, 21, 20.75, 21.5, 20.25, 20.5, 20.75, 21, 20.5, 20.75, 21.25, 21, 20.25, 21, 20.75, 20.75, 20.75, 20.75, 21.25, 20.75, 20.5, 20.75, 21, 20.75, 20.75, 20.75, 21.25, 21, 20.5, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 19.5, 20.25, 19.75, 20.25, 21, 20.75, 20.5, 20.75, 20.5, 20.5, 21, 20.5, 20.75, 21, 20.25, 20.5]"
label,pixels
present,"[20.5, 20.5, 20.5, 20.75, 20.5, 20.75, 20.5, 21.5, 20.5, 20, 21, 20.5, 20.75, 21, 20.5, 21.75, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 21.25, 20, 20.25, 20.75, 21, 21, 20.25, 21, 21, 20, 20.75, 21, 20.75, 21, 20.75, 20.75, 20.5, 20.5, 21, 20.75, 20.5, 20.75, 20.75, 20.5, 21.25, 20.25, 20.25, 20.5, 19.75, 20.75, 20.75, 20.75, 20.75, 20.25, 20.5, 20.75, 20, 21.25, 20.75, 19.75, 20]"
label,pixels
empty,"[20.5, 20.5, 20.5, 20.75, 20.5, 20.75, 20.5, 21.5, 20.5, 20, 21, 20.5, 20.75, 21, 20.5, 21.75, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 21.25, 20, 20.25, 20.75, 21, 21, 20.25, 21, 21, 20, 20.75, 21, 20.75, 21, 20.75, 20.75, 20.5, 20.5, 21, 20.75, 20.5, 20.75, 20.75, 20.5, 21.25, 20.25, 20.25, 20.5, 19.75, 20.75, 20.75, 20.75, 20.75, 20.25, 20.5, 20.75, 20, 21.25, 20.75, 19.75, 20]"
label,pixels
present,"[20.75, 20.5, 20.25, 20.5, 20, 20.75, 20.75, 21.25, 20.5, 20, 20.5, 20.25, 20.75, 20.5, 20.5, 20.75, 20.5, 20.25, 20.75, 20.25, 19.75, 20.5, 21, 21.5, 20, 20.5, 20.5, 20.5, 20.75, 20.5, 20.25, 20.75, 20, 20.75, 20.5, 20.5, 20.75, 20.75, 20.25, 20.75, 20.5, 20.25, 20.75, 20.75, 20.75, 20.5, 20.25, 20.5, 19.75, 20, 20.25, 20.75, 20.5, 21, 20.75, 20, 20, 20.5, 20.25, 20.75, 20.5, 21, 20, 21]"
label,pixels
empty,"[20.25, 20.25, 20.5, 21, 20.5, 20.5, 20.75, 21.25, 20, 20.5, 20.5, 20.25, 20.5, 21.25, 21, 21.75, 20, 20.5, 20.5, 20.75, 20.25, 21, 20.75, 21.25, 20.5, 20.75, 21, 20.75, 20.75, 21.25, 21, 21, 19.5, 20.75, 21, 21.25, 20.75, 20.75, 21, 20.5, 21, 20.5, 21, 20.75, 20.75, 20.5, 20.5, 21, 20, 20.25, 20, 20.25, 21, 21, 20.5, 20.25, 20.5, 20.5, 20.75, 20.25, 20.5, 21, 20.25, 21]"
label,pixels
present,"[20.25, 20.25, 20.5, 21, 20.5, 20.5, 20.75, 21.25, 20, 20.5, 20.5, 20.25, 20.5, 21.25, 21, 21.75, 20, 20.5, 20.5, 20.75, 20.25, 21, 20.75, 21.25, 20.5, 20.75, 21, 20.75, 20.75, 21.25, 21, 21, 19.5, 20.75, 21, 21.25, 20.75, 20.75, 21, 20.5, 21, 20.5, 21, 20.75, 20.75, 20.5, 20.5, 21, 20, 20.25, 20, 20.25, 21, 21, 20.5, 20.25, 20.5, 20.5, 20.75, 20.25, 20.5, 21, 20.25, 21]"
label,pixels
empty,"[20.75, 21, 20.5, 20.5, 20.75, 21, 20.75, 21.5, 21, 20.25, 20.75, 21.25, 21.25, 21.25, 21.5, 21.5, 20.75, 21.25, 20.75, 21.5, 21, 21, 21.25, 21, 20.5, 20.5, 21, 20.75, 21, 20.5, 21.25, 21, 19.75, 20.5, 21, 21.25, 21, 20.5, 21.25, 20.75, 20.5, 20.75, 21, 21.25, 21.25, 21, 21, 21.5, 20.5, 21, 20.25, 20.75, 20.75, 21.25, 20.75, 21, 20.5, 20.5, 20.75, 20.5, 21, 21.25, 20.75, 21]"
label,pixels
present,"[20.5, 20.5, 20.75, 21, 20.75, 20.75, 21.5, 21.5, 20.5, 20.5, 20.25, 20.5, 21, 21.25, 21, 21.75, 20.5, 20.5, 21.25, 21.5, 20.5, 20.75, 21, 21.25, 20.25, 20.75, 21, 21, 21.25, 20.5, 21, 21.25, 20.5, 20.25, 21.25, 21, 21, 20.75, 20.75, 20.5, 20.75, 20.75, 20.75, 21, 21.25, 21, 20.75, 21.75, 20.25, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.5, 20, 21.25, 20.75, 20.5, 20.25]"
label,pixels
empty,"[20.5, 20.5, 20.75, 21, 20.75, 20.75, 21.5, 21.5, 20.5, 20.5, 20.25, 20.5, 21, 21.25, 21, 21.75, 20.5, 20.5, 21.25, 21.5, 20.5, 20.75, 21, 21.25, 20.25, 20.75, 21, 21, 21.25, 20.5, 21, 21.25, 20.5, 20.25, 21.25, 21, 21, 20.75, 20.75, 20.5, 20.75, 20.75, 20.75, 21, 21.25, 21, 20.75, 21.75, 20.25, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.5, 20, 21.25, 20.75, 20.5, 20.25]"
label,pixels
empty,"[20.5, 20.75, 20.5, 20.75, 20.5, 21, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21, 21.5, 20.5, 22, 20.5, 20.5, 21.25, 21, 20.5, 21, 21.25, 21.5, 20, 20.75, 21, 21, 20.5, 20.5, 20.75, 20.75, 20.25, 21.25, 21, 21, 21, 20.75, 21, 21.25, 20.75, 20.5, 20.75, 20.75, 21, 20.5, 21, 21.5, 20.25, 20.5, 21.25, 20.75, 21, 21, 21, 20.75, 20.5, 21, 21, 20.75, 20.5, 20.75, 19.75, 20.75]"
label,pixels
present,"[20.5, 20.75, 20.5, 20.75, 20.5, 21, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21, 21.5, 20.5, 22, 20.5, 20.5, 21.25, 21, 20.5, 21, 21.25, 21.5, 20, 20.75, 21, 21, 20.5, 20.5, 20.75, 20.75, 20.25, 21.25, 21, 21, 21, 20.75, 21, 21.25, 20.75, 20.5, 20.75, 20.75, 21, 20.5, 21, 21.5, 20.25, 20.5, 21.25, 20.75, 21, 21, 21, 20.75, 20.5, 21, 21, 20.75, 20.5, 20.75, 19.75, 20.75]"
label,pixels
empty,"[21, 20.75, 20.25, 21, 20.75, 20.75, 20.75, 21, 20.25, 20.75, 20.75, 21, 21, 21.25, 21, 21.75, 20.5, 20.75, 21, 21.5, 20.75, 21, 21.25, 21, 20.5, 20.75, 21, 21, 21.25, 21.25, 20.75, 21, 20.25, 20.5, 21, 21, 21.25, 21, 20.75, 20.5, 20.75, 21, 20.75, 20.75, 20.75, 20.5, 21.25, 21.5, 20.25, 20, 21, 21, 21, 21.25, 21.25, 20.25, 20.5, 20.5, 21.25, 20.5, 20.75, 21, 20.75, 20.5]"
